,0,1,2,3,4,5,6,7,8,9,10
8255,74,23,105,43910,3325,1374,551,887,1576,2538,599
8256,84,29,45,44542,16753,1253,1761,2457,3331,2793,553
8257,84,29,89,44542,16753,1253,1761,2457,3331,2793,553
8258,87,29,-2,2625,4286,727,818,1916,1742,513,1185
8259,87,29,71,2625,4286,727,818,1916,1742,513,1185
8260,84,47,-249,16167,4842,4603,2512,1926,3207,2690,2647
8261,84,47,88,16167,4842,4603,2512,1926,3207,2690,2647
8262,78,37,51,112633,20934,2637,664,2557,2857,1854,1163
8263,78,37,82,112633,20934,2637,664,2557,2857,1854,1163
8264,80,56,620,2674,1771,1393,2534,776,1227,3434,2624
8265,80,56,124,2674,1771,1393,2534,776,1227,3434,2624
8266,51,60,97,262830,165051,48670,3437,11211,2719,1502,1392
8267,51,60,42,262830,165051,48670,3437,11211,2719,1502,1392
8268,50,57,56,5030,2428,1491,1249,1468,1174,694,1946
8269,57,66,115,4565,4877,2282,916,1856,2698,3839,2073
8270,57,66,53,4565,4877,2282,916,1856,2698,3839,2073
8271,63,61,65,6878,1659,3212,622,2136,2059,1872,1583
8272,63,61,81,6878,1659,3212,622,2136,2059,1872,1583
8273,84,69,85,4566,1907,1403,1649,1364,741,1728,891
8274,84,69,48,4566,1907,1403,1649,1364,741,1728,891
8275,83,67,91,4028,4824,1733,2112,2315,1460,4378,1721
8276,83,67,155,4028,4824,1733,2112,2315,1460,4378,1721
8277,75,66,40,60738,28737,6212,3488,3477,4929,1713,1493
8278,75,66,69,60738,28737,6212,3488,3477,4929,1713,1493
8279,61,56,138,16775,22674,2997,2923,3210,2338,1228,663
8280,61,56,97,16775,22674,2997,2923,3210,2338,1228,663
8281,48,50,-17,2911624,292060,97586,27546,28883,13204,17270,8428
8282,48,50,52,2911624,292060,97586,27546,28883,13204,17270,8428
8283,47,51,-2048,949255,332362,196897,109912,114650,79448,16008,3944
8284,47,51,2047,949255,332362,196897,109912,114650,79448,16008,3944
8285,47,51,808,2125554,306660,179187,200856,263536,89809,72324,45912
8286,47,51,81,2125554,306660,179187,200856,263536,89809,72324,45912
8287,47,51,210,660538,501530,118814,56821,91772,99455,35297,17866
8288,47,51,9,660538,501530,118814,56821,91772,99455,35297,17866
8289,40,67,36,654006,21581,30311,6807,3600,3328,1222,567
8290,40,67,856,654006,21581,30311,6807,3600,3328,1222,567
8291,40,67,661,1415271,458586,57991,137346,400701,315359,37007,17654
8292,40,67,22,1415271,458586,57991,137346,400701,315359,37007,17654
8293,44,74,172,1652312,236206,67226,110533,151948,63327,9456,11350
8294,44,74,-41,1652312,236206,67226,110533,151948,63327,9456,11350
8295,48,61,-661,9563,16722,1454,391,668,973,984,1280
8296,48,61,113,9563,16722,1454,391,668,973,984,1280
8297,30,53,25,625958,280158,27307,44921,18671,6260,3769,1839
8298,30,53,141,625958,280158,27307,44921,18671,6260,3769,1839
8299,35,50,68,157543,28893,9944,22339,2103,5007,2429,1992
8300,29,53,56,665609,34224,4111,22456,2803,5063,2099,1273
8301,29,53,106,665609,34224,4111,22456,2803,5063,2099,1273
8302,30,63,11,867533,237684,40130,39431,15509,22027,6628,4812
8303,30,63,74,867533,237684,40130,39431,15509,22027,6628,4812
8304,44,69,136,1342465,130959,59419,29249,29847,18212,12362,6338
8305,44,69,-26,1342465,130959,59419,29249,29847,18212,12362,6338
8306,43,57,119,115325,18126,1851,3604,1829,1713,1561,1417
8307,43,57,39,115325,18126,1851,3604,1829,1713,1561,1417
8308,44,54,116,1378051,79100,30526,20853,20981,12920,6797,5866
8309,44,54,103,1378051,79100,30526,20853,20981,12920,6797,5866
8310,43,63,3,90932,20027,8768,7058,4438,1812,2903,2787
8311,43,63,81,90932,20027,8768,7058,4438,1812,2903,2787
8312,44,66,73,81187,11724,5669,5675,1943,2687,1683,1619
8313,44,66,22,81187,11724,5669,5675,1943,2687,1683,1619
8314,53,80,103,13825,6107,10093,3886,3226,3517,1805,835
8315,53,80,103,13825,6107,10093,3886,3226,3517,1805,835
8316,57,80,125,8069,14122,4695,3893,2470,3728,2611,884
8317,57,80,51,8069,14122,4695,3893,2470,3728,2611,884
8318,60,75,-1105,1426573,104607,11384,48357,32432,12784,7835,5561
8319,60,75,185,1426573,104607,11384,48357,32432,12784,7835,5561
8320,51,64,-275,653482,33866,5349,2977,3105,1589,2494,1210
8321,51,64,116,653482,33866,5349,2977,3105,1589,2494,1210
8322,44,53,-189,191400,37909,3565,10185,4043,4411,4508,1592
8323,44,53,-145,191400,37909,3565,10185,4043,4411,4508,1592
8324,34,37,-2,1168298,144255,6141,7175,23503,7146,2973,5583
8325,34,37,33,1168298,144255,6141,7175,23503,7146,2973,5583
8326,34,43,44,916267,207365,72933,174305,89765,31873,5591,8772
8327,34,43,-250,916267,207365,72933,174305,89765,31873,5591,8772
8328,37,47,-174,28565,15379,2612,3145,1836,1147,626,504
8329,37,47,17,28565,15379,2612,3145,1836,1147,626,504
8330,37,48,45,165947,15067,3004,4848,4853,1982,948,263
8331,37,48,86,165947,15067,3004,4848,4853,1982,948,263
8332,41,60,-402,89429,57012,1893,18131,4404,5781,1079,1086
8333,41,60,-100,89429,57012,1893,18131,4404,5781,1079,1086
8334,43,50,-245,2028604,155152,21580,34555,55812,18060,8265,6831
8335,43,50,196,2028604,155152,21580,34555,55812,18060,8265,6831
8336,50,47,-747,663267,55978,6867,9680,16532,7858,1218,1103
8337,41,41,172,1242532,432611,56794,52346,12768,18708,1879,3305
8338,41,41,243,1242532,432611,56794,52346,12768,18708,1879,3305
8339,43,30,64,46565,32114,2838,860,1961,2919,584,237
8340,43,30,54,46565,32114,2838,860,1961,2919,584,237
8341,27,27,121,137260,113415,15703,3047,6730,2545,3462,1229
8342,27,27,0,137260,113415,15703,3047,6730,2545,3462,1229
8343,34,35,-171,60134,8649,4629,5909,10026,3975,10621,4089
8344,34,35,-14,60134,8649,4629,5909,10026,3975,10621,4089
8345,27,27,156,660849,188196,13706,10210,3587,3990,2325,1240
8346,27,27,-265,660849,188196,13706,10210,3587,3990,2325,1240
8347,20,35,277,368605,53677,6498,5214,4444,2224,3017,902
8348,20,35,69,368605,53677,6498,5214,4444,2224,3017,902
8349,27,43,17,375974,34409,2840,13079,2583,2266,980,1114
8350,27,43,112,375974,34409,2840,13079,2583,2266,980,1114
8351,21,35,49,17846,39297,3101,4966,5057,3902,857,735
8352,21,35,100,17846,39297,3101,4966,5057,3902,857,735
8353,35,37,70,55234,89040,15030,7246,25944,11296,7358,5425
8354,35,37,57,55234,89040,15030,7246,25944,11296,7358,5425
8355,34,51,-56,198121,14641,14712,2732,1587,809,233,145
8356,34,51,20,198121,14641,14712,2732,1587,809,233,145
8357,34,51,-382,373726,71444,34901,611,7907,5039,3332,1278
8358,34,51,145,373726,71444,34901,611,7907,5039,3332,1278
8359,35,60,-186,606539,65062,28419,3575,7784,11283,5448,1671
8360,35,60,162,606539,65062,28419,3575,7784,11283,5448,1671
8361,26,54,700,793499,730683,61269,16623,61821,32141,23511,9501
8362,26,54,-102,793499,730683,61269,16623,61821,32141,23511,9501
8363,29,50,132,378560,102018,53977,6427,3245,4748,1986,3171
8364,29,50,230,378560,102018,53977,6427,3245,4748,1986,3171
8365,34,51,-277,178659,43505,6228,22286,7707,5109,1930,608
8366,34,51,-43,178659,43505,6228,22286,7707,5109,1930,608
8367,26,43,19,1055671,277950,9225,48103,30630,18744,3401,3399
8368,26,43,297,1055671,277950,9225,48103,30630,18744,3401,3399
8369,21,61,-470,761030,46150,22714,9902,3904,2018,1894,632
8370,21,61,71,761030,46150,22714,9902,3904,2018,1894,632
8371,16,57,-27,163144,105469,38952,10574,8275,2356,1714,1260
8372,20,69,92,16213,3747,5250,4886,1003,1465,1547,1292
8373,20,69,102,16213,3747,5250,4886,1003,1465,1547,1292
8374,26,91,658,7137,1620,4810,2296,865,1056,1144,672
8375,26,91,114,7137,1620,4810,2296,865,1056,1144,672
8376,38,100,35,40255,4389,17934,18387,6076,3394,1455,1300
8377,38,100,49,40255,4389,17934,18387,6076,3394,1455,1300
8378,53,100,71,21199,3437,8685,5264,4766,1417,2008,1434
8379,53,100,139,21199,3437,8685,5264,4766,1417,2008,1434
8380,56,100,73,20749,4212,8175,1909,3148,2414,1129,964
8381,56,100,23,20749,4212,8175,1909,3148,2414,1129,964
8382,56,100,64,17063,3592,5701,3849,3872,1463,2359,536
8383,56,100,147,17063,3592,5701,3849,3872,1463,2359,536
8384,60,90,-2,90019,30692,6733,11882,3914,6813,1279,470
8385,60,90,194,90019,30692,6733,11882,3914,6813,1279,470
8386,63,80,169,66768,14440,9848,2729,8814,3119,1243,779
8387,63,80,128,66768,14440,9848,2729,8814,3119,1243,779
8388,43,69,116,321116,48474,13934,3864,2548,1347,1134,1837
8389,43,69,16,321116,48474,13934,3864,2548,1347,1134,1837
8390,43,69,35,556694,71559,89651,12123,14955,18783,14688,7213
8391,43,69,23,556694,71559,89651,12123,14955,18783,14688,7213
8392,30,60,129,66455,85212,5935,9140,12050,3883,2238,1080
8393,30,60,107,66455,85212,5935,9140,12050,3883,2238,1080
8394,30,47,-49,672941,107895,16803,5035,25197,14569,6466,8960
8395,30,47,-45,672941,107895,16803,5035,25197,14569,6466,8960
8396,47,48,97,1655232,150596,83732,13224,52901,26124,11595,8542
8397,47,48,98,1655232,150596,83732,13224,52901,26124,11595,8542
8398,44,50,44,96105,38658,40760,23002,5011,10030,6325,3056
8399,44,50,29,96105,38658,40760,23002,5011,10030,6325,3056
8400,50,56,123,55727,47402,7629,8893,5678,4967,3101,1469
8401,50,56,-57,55727,47402,7629,8893,5678,4967,3101,1469
8402,41,64,155,2250050,162273,47481,12657,10288,8707,10845,4173
8403,41,64,116,2250050,162273,47481,12657,10288,8707,10845,4173
8404,38,63,50,131578,49075,5464,16684,6747,5009,2889,1713
8405,38,63,471,131578,49075,5464,16684,6747,5009,2889,1713
8406,41,53,70,515213,108263,15901,42393,22333,22300,9259,15735
8407,38,53,10,358312,69166,20952,3215,7163,5390,2481,1321
8408,38,53,77,358312,69166,20952,3215,7163,5390,2481,1321
8409,41,48,552,151626,53509,415,11306,4950,4012,2237,2013
8410,41,48,72,151626,53509,415,11306,4950,4012,2237,2013
8411,41,54,24,118213,7024,1859,6257,2217,1021,440,279
8412,41,54,41,118213,7024,1859,6257,2217,1021,440,279
8413,26,56,84,55022,27504,10387,3955,2630,921,2091,901
8414,26,56,-39,55022,27504,10387,3955,2630,921,2091,901
8415,30,57,-20,175757,17886,3342,4669,3898,2186,1848,1735
8416,30,57,18,175757,17886,3342,4669,3898,2186,1848,1735
8417,29,61,551,596521,134364,3517,36078,6248,9658,7033,4533
8418,29,61,39,596521,134364,3517,36078,6248,9658,7033,4533
8419,17,44,55,141655,65077,6103,2799,3627,1341,1179,692
8420,17,44,68,141655,65077,6103,2799,3627,1341,1179,692
8421,38,41,-12,10094,7900,2338,2470,4568,2614,819,593
8422,38,41,325,10094,7900,2338,2470,4568,2614,819,593
8423,35,40,132,1043680,36322,7589,5032,2791,2827,621,471
8424,35,40,48,1043680,36322,7589,5032,2791,2827,621,471
8425,44,50,249,9667,2817,1337,2845,1599,1329,314,227
8426,44,50,28,9667,2817,1337,2845,1599,1329,314,227
8427,50,57,50,278859,28421,8563,1641,1304,991,444,772
8428,50,57,153,278859,28421,8563,1641,1304,991,444,772
8429,35,56,125,90247,42185,6992,5000,2851,2421,971,885
8430,35,56,21,90247,42185,6992,5000,2851,2421,971,885
8431,41,63,41,315533,74625,58893,24647,34814,16431,4697,8631
8432,41,63,60,315533,74625,58893,24647,34814,16431,4697,8631
8433,34,54,25,287079,11288,958,3238,1846,1213,339,539
8434,34,54,43,287079,11288,958,3238,1846,1213,339,539
8435,43,60,88,46633,14627,6088,4407,3139,2042,1524,1251
8436,43,60,-18,46633,14627,6088,4407,3139,2042,1524,1251
8437,43,64,132,820512,74040,30499,5619,8177,4664,6097,2691
8438,43,64,102,820512,74040,30499,5619,8177,4664,6097,2691
8439,37,75,117,66257,8200,20274,5931,2962,2126,1860,788
8440,34,81,308,78289,64580,42603,6539,9719,4831,2528,2195
8441,34,81,147,78289,64580,42603,6539,9719,4831,2528,2195
8442,37,87,-5,298474,6885,6300,4761,2008,2173,2836,1353
8443,37,87,727,298474,6885,6300,4761,2008,2173,2836,1353
8444,40,77,130,740547,350498,45235,14652,43699,25618,14536,7855
8445,40,77,-233,740547,350498,45235,14652,43699,25618,14536,7855
8446,51,66,-429,547840,170739,106486,103113,85051,91898,28150,6786
8447,51,66,2047,547840,170739,106486,103113,85051,91898,28150,6786
8448,51,66,400,140833,14550,10555,6530,11738,5377,3644,2288
8449,51,66,370,140833,14550,10555,6530,11738,5377,3644,2288
8450,51,66,-5,748406,39947,15602,30792,17161,28002,3984,2783
8451,51,66,-73,748406,39947,15602,30792,17161,28002,3984,2783
8452,53,53,21,2324481,748075,50732,72708,98771,45436,14882,4067
8453,53,53,432,2324481,748075,50732,72708,98771,45436,14882,4067
8454,48,48,172,1063833,117485,28817,58287,17081,14397,5195,3291
8455,48,48,93,1063833,117485,28817,58287,17081,14397,5195,3291
8456,61,57,-7,705773,36786,27142,31702,68349,24769,10064,1363
8457,61,57,211,705773,36786,27142,31702,68349,24769,10064,1363
8458,48,37,102,3032229,164781,6593,5591,14704,9204,7509,1478
8459,48,37,-19,3032229,164781,6593,5591,14704,9204,7509,1478
8460,47,41,170,723094,226853,37063,33784,38413,14270,6659,11712
8461,47,41,18,723094,226853,37063,33784,38413,14270,6659,11712
8462,50,37,-45,396582,33322,9919,4299,9777,5240,1155,1210
8463,50,37,36,396582,33322,9919,4299,9777,5240,1155,1210
8464,40,17,80,184762,27172,706,1234,2001,2930,597,357
8465,40,17,472,184762,27172,706,1234,2001,2930,597,357
8466,41,27,-301,436024,42683,4855,6102,12269,3275,1540,2101
8467,41,27,89,436024,42683,4855,6102,12269,3275,1540,2101
8468,41,27,75,436024,42683,4855,6102,12269,3275,1540,2101
8469,47,30,59,1783195,48945,37110,1697,6531,8522,3753,1515
8470,47,30,336,1783195,48945,37110,1697,6531,8522,3753,1515
8471,43,38,-34,445190,106247,12398,2668,5489,7542,4094,1080
8472,43,38,52,445190,106247,12398,2668,5489,7542,4094,1080
8473,41,34,114,411368,133232,7662,7921,6287,6987,1801,3787
8474,41,34,-225,411368,133232,7662,7921,6287,6987,1801,3787
8475,35,35,-35,1326008,160655,17341,20917,11931,8630,2155,2288
8476,35,35,-3,1326008,160655,17341,20917,11931,8630,2155,2288
8477,26,20,164,1156115,254115,19465,13899,26243,12727,9731,5041
8478,26,20,195,1156115,254115,19465,13899,26243,12727,9731,5041
8479,29,29,108,338801,11073,1382,3849,1122,1519,1390,223
8480,29,29,120,338801,11073,1382,3849,1122,1519,1390,223
8481,43,50,261,922388,40517,4573,75382,26853,22934,16127,7557
8482,43,50,-45,922388,40517,4573,75382,26853,22934,16127,7557
8483,34,44,144,446335,517508,49520,30309,7086,8388,19646,5982
8484,34,44,2,446335,517508,49520,30309,7086,8388,19646,5982
8485,38,53,-318,191546,60863,10625,9709,3086,6309,1083,613
8486,38,53,107,191546,60863,10625,9709,3086,6309,1083,613
8487,37,54,-116,152370,81942,38304,6768,2898,9625,3651,1921
8488,37,54,-88,152370,81942,38304,6768,2898,9625,3651,1921
8489,27,41,-33,1458846,500335,77879,45504,48216,47913,30153,14109
8490,27,41,71,1458846,500335,77879,45504,48216,47913,30153,14109
8491,27,41,-302,2119873,2931294,796987,419177,372833,173359,54920,41839
8492,27,41,612,2119873,2931294,796987,419177,372833,173359,54920,41839
8493,44,41,169,608608,18506,1221,1745,1628,2016,712,252
8494,44,41,-52,608608,18506,1221,1745,1628,2016,712,252
8495,51,41,168,37012,6231,1118,2125,3776,1706,592,271
8496,51,41,168,37012,6231,1118,2125,3776,1706,592,271
8497,50,34,72,622900,162614,7723,29044,26284,13018,1285,3397
8498,50,34,210,622900,162614,7723,29044,26284,13018,1285,3397
8499,51,41,112,496238,36988,13244,19470,17682,6643,3348,3722
8500,51,47,67,221278,36949,3937,9017,12903,3978,1140,1257
8501,51,47,188,221278,36949,3937,9017,12903,3978,1140,1257
8502,44,50,0,1847453,157489,88990,8573,50277,24853,24441,9582
8503,44,50,89,1847453,157489,88990,8573,50277,24853,24441,9582
8504,51,54,171,630286,35223,4727,10000,6629,6600,4002,4243
8505,51,54,-34,630286,35223,4727,10000,6629,6600,4002,4243
8506,60,51,-298,874844,91464,21356,49821,37364,35875,13047,8031
8507,60,51,26,874844,91464,21356,49821,37364,35875,13047,8031
8508,61,57,41,2512054,328075,131029,68431,67588,56201,18761,9272
8509,61,57,-34,2512054,328075,131029,68431,67588,56201,18761,9272
8510,63,61,138,307994,102819,100184,22781,108311,25898,10511,7456
8511,63,61,6,307994,102819,100184,22781,108311,25898,10511,7456
8512,70,64,4,274228,82845,29115,37152,20988,57147,13893,10525
8513,70,64,336,274228,82845,29115,37152,20988,57147,13893,10525
8514,80,64,100,948932,48040,23791,39869,63467,54560,24924,8343
8515,80,64,39,948932,48040,23791,39869,63467,54560,24924,8343
8516,83,66,96,486832,131553,17226,87725,30715,37481,10017,8498
8517,83,66,-88,486832,131553,17226,87725,30715,37481,10017,8498
8518,78,64,-35,760270,227413,56548,50905,42016,21858,27781,14787
8519,78,64,153,760270,227413,56548,50905,42016,21858,27781,14787
8520,67,54,92,82223,8387,657,1059,1303,1145,764,1061
8521,67,54,-77,82223,8387,657,1059,1303,1145,764,1061
8522,48,57,82,1834062,189604,88862,23085,39085,15984,8666,7467
8523,48,57,-37,1834062,189604,88862,23085,39085,15984,8666,7467
8524,44,54,98,188559,25597,2245,14058,14424,4928,1529,2229
8525,44,54,151,188559,25597,2245,14058,14424,4928,1529,2229
8526,56,61,-26,88552,23873,8043,21026,4996,10324,7019,2377
8527,56,61,196,88552,23873,8043,21026,4996,10324,7019,2377
8528,56,69,121,1072610,46785,16520,15378,13358,8805,3866,4748
8529,56,69,-72,1072610,46785,16520,15378,13358,8805,3866,4748
8530,64,61,322,1013892,206724,27142,30524,25690,40650,8724,12064
8531,64,61,-419,1013892,206724,27142,30524,25690,40650,8724,12064
8532,64,61,1122,3423968,623081,97750,70683,53607,76665,8254,10459
8533,64,61,20,3423968,623081,97750,70683,53607,76665,8254,10459
8534,64,61,96,1591755,20171,8945,7676,6870,8306,2636,537
8535,64,61,346,1269298,23208,9996,24689,25521,36888,3757,1793
8536,64,61,117,1269298,23208,9996,24689,25521,36888,3757,1793
8537,74,57,-1242,2309407,430413,52090,106773,49865,166876,16961,6340
8538,74,57,500,2309407,430413,52090,106773,49865,166876,16961,6340
8539,74,57,-346,1778658,165232,137629,144685,188763,200830,13131,9527
8540,74,57,171,1778658,165232,137629,144685,188763,200830,13131,9527
8541,74,57,72,2277639,57181,15840,6524,11558,6010,1813,1221
8542,74,57,-450,2277639,57181,15840,6524,11558,6010,1813,1221
8543,74,57,439,939981,55573,25180,12426,33255,16069,12708,5963
8544,74,57,59,939981,55573,25180,12426,33255,16069,12708,5963
8545,80,53,86,228143,8429,1635,8401,3135,7992,5757,3224
8546,80,53,289,228143,8429,1635,8401,3135,7992,5757,3224
8547,83,57,24,287977,12042,8146,4439,1425,4886,2902,2870
8548,83,57,38,287977,12042,8146,4439,1425,4886,2902,2870
8549,78,54,-6,189382,202281,16093,17631,17766,17341,10128,4367
8550,78,54,26,189382,202281,16093,17631,17766,17341,10128,4367
8551,63,56,177,1413191,393465,57951,67267,26543,26166,18284,7023
8552,63,56,194,1413191,393465,57951,67267,26543,26166,18284,7023
8553,47,54,-505,660515,349983,113142,89480,45802,38091,33686,8395
8554,47,54,691,660515,349983,113142,89480,45802,38091,33686,8395
8555,47,54,354,1754582,67966,79992,133367,243427,149757,19628,10704
8556,47,54,-74,1754582,67966,79992,133367,243427,149757,19628,10704
8557,47,54,-17,766023,19754,4863,10022,9384,7176,2395,610
8558,47,54,597,766023,19754,4863,10022,9384,7176,2395,610
8559,44,50,1781,3108056,347882,138254,100436,145641,103799,32054,11721
8560,44,50,108,3108056,347882,138254,100436,145641,103799,32054,11721
8561,44,50,52,2452242,422780,12025,40556,72271,47667,25035,10240
8562,44,50,-136,2452242,422780,12025,40556,72271,47667,25035,10240
8563,44,69,10,2038911,96238,138776,49982,43896,18723,14840,8151
8564,44,69,40,2038911,96238,138776,49982,43896,18723,14840,8151
8565,54,78,69,179137,16182,15918,1728,2164,5561,2675,989
8566,54,78,11,179137,16182,15918,1728,2164,5561,2675,989
8567,54,81,121,97142,22002,7987,11983,5313,2974,2842,1537
8568,54,81,53,97142,22002,7987,11983,5313,2974,2842,1537
8569,43,70,12,1126524,515934,39194,33107,23052,25497,7398,5544
8570,40,60,140,32416,39207,10981,5723,9313,2960,2697,1210
8571,40,60,102,32416,39207,10981,5723,9313,2960,2697,1210
8572,41,51,100,1036067,78952,30250,17771,22449,26226,12735,4275
8573,41,51,152,1036067,78952,30250,17771,22449,26226,12735,4275
8574,44,43,6,485799,30135,2151,7459,3524,3578,1068,1570
8575,44,43,48,485799,30135,2151,7459,3524,3578,1068,1570
8576,43,34,70,681812,225880,5228,6862,11427,8923,9009,2726
8577,43,34,29,681812,225880,5228,6862,11427,8923,9009,2726
8578,54,44,146,203535,4838,8769,3552,2507,3498,2492,1346
8579,54,44,219,203535,4838,8769,3552,2507,3498,2492,1346
8580,40,35,-5,194114,54647,1342,7732,6600,2462,1554,598
8581,40,35,18,194114,54647,1342,7732,6600,2462,1554,598
8582,40,40,202,306051,89505,26595,25267,15903,11671,8354,6100
8583,40,40,49,306051,89505,26595,25267,15903,11671,8354,6100
8584,51,60,20,151865,13088,5506,915,2826,2793,3889,1161
8585,51,60,161,151865,13088,5506,915,2826,2793,3889,1161
8586,44,53,-330,61086,14581,6677,6483,2221,2856,3100,2017
8587,44,53,144,61086,14581,6677,6483,2221,2856,3100,2017
8588,51,67,29,80377,16065,5296,7561,3903,2276,1899,893
8589,51,67,50,80377,16065,5296,7561,3903,2276,1899,893
8590,51,74,52,20014,7288,3741,2984,1488,972,1627,429
8591,51,74,87,20014,7288,3741,2984,1488,972,1627,429
8592,51,77,102,26319,6469,7467,1858,9754,2385,1226,4121
8593,51,77,67,26319,6469,7467,1858,9754,2385,1226,4121
8594,48,75,38,8668,10528,5324,1494,839,1385,1230,1077
8595,48,75,67,8668,10528,5324,1494,839,1385,1230,1077
8596,57,70,2,85738,54446,24118,9019,15036,14475,1728,386
8597,57,70,76,85738,54446,24118,9019,15036,14475,1728,386
8598,64,66,262,2925,6136,1177,2628,1121,1603,2766,1901
8599,64,66,98,2925,6136,1177,2628,1121,1603,2766,1901
8600,56,61,-76,36086,16983,2207,3896,505,1041,616,240
8601,48,50,145,75883,12026,968,986,800,416,190,541
8602,48,50,-242,75883,12026,968,986,800,416,190,541
8603,26,41,195,193453,138844,4934,20108,3713,2904,867,1641
8604,26,41,81,193453,138844,4934,20108,3713,2904,867,1641
8605,30,29,57,100342,11947,1350,1090,3886,3861,1490,1173
8606,30,29,92,100342,11947,1350,1090,3886,3861,1490,1173
8607,51,35,89,271802,22303,7349,15821,7589,22264,1788,3511
8608,51,35,92,271802,22303,7349,15821,7589,22264,1788,3511
8609,60,27,7,577460,92955,2883,5352,14079,7162,5260,5486
8610,60,27,42,577460,92955,2883,5352,14079,7162,5260,5486
8611,81,30,125,427934,55025,10601,9656,9754,14340,17872,6052
8612,81,30,88,427934,55025,10601,9656,9754,14340,17872,6052
8613,61,34,103,437201,241687,22770,22022,8638,8792,6386,6044
8614,61,34,133,437201,241687,22770,22022,8638,8792,6386,6044
8615,56,34,90,155940,21460,12093,6404,14043,8834,984,1778
8616,56,34,88,155940,21460,12093,6404,14043,8834,984,1778
8617,64,50,67,415086,67948,10075,32423,2642,22303,7854,5937
8618,64,50,81,415086,67948,10075,32423,2642,22303,7854,5937
8619,56,53,147,821107,184891,43909,28854,15116,19959,5031,2882
8620,56,53,58,821107,184891,43909,28854,15116,19959,5031,2882
8621,64,64,44,1946579,80248,47383,13082,14923,9342,7342,3350
8622,64,64,152,1946579,80248,47383,13082,14923,9342,7342,3350
8623,64,70,172,152471,5011,5975,2898,1042,3347,1189,1009
8624,64,70,64,152471,5011,5975,2898,1042,3347,1189,1009
8625,57,74,58,32683,15005,5366,5174,2243,2308,1466,1203
8626,57,74,-22,32683,15005,5366,5174,2243,2308,1466,1203
8627,60,81,66,750269,95783,53759,31779,5949,15560,9785,6510
8628,60,81,-149,750269,95783,53759,31779,5949,15560,9785,6510
8629,44,67,-72,80561,113149,14751,3894,12678,2043,2961,650
8630,44,67,82,80561,113149,14751,3894,12678,2043,2961,650
8631,30,37,146,135135,39424,368,423,2794,2114,1601,761
8632,30,37,120,135135,39424,368,423,2794,2114,1601,761
8633,30,30,130,132411,17671,2686,3381,1994,2178,2470,1251
8634,30,30,119,132411,17671,2686,3381,1994,2178,2470,1251
8635,30,26,71,1009124,67049,16795,10694,12903,8297,9388,5729
8636,44,47,89,586262,47638,24559,29164,3380,5985,4790,11807
8637,44,47,115,586262,47638,24559,29164,3380,5985,4790,11807
8638,38,66,152,38833,11204,1451,735,521,387,319,452
8639,38,66,55,38833,11204,1451,735,521,387,319,452
8640,48,66,102,57275,5568,1096,1001,1291,1959,925,1041
8641,48,66,93,57275,5568,1096,1001,1291,1959,925,1041
8642,50,74,80,3635,7949,750,7204,2690,1877,1612,646
8643,50,74,71,3635,7949,750,7204,2690,1877,1612,646
8644,50,74,35,3635,7949,750,7204,2690,1877,1612,646
8645,50,74,162,3635,7949,750,7204,2690,1877,1612,646
8646,57,63,84,112910,21711,1418,2135,779,390,307,217
8647,57,63,124,112910,21711,1418,2135,779,390,307,217
8648,35,66,101,59958,49918,12648,4531,4921,1616,2126,1107
8649,35,66,103,59958,49918,12648,4531,4921,1616,2126,1107
8650,29,51,41,1836443,194957,13334,16879,22896,13133,9012,5820
8651,29,51,82,1836443,194957,13334,16879,22896,13133,9012,5820
8652,20,44,128,1609,9124,195,2092,636,1083,1016,909
8653,20,44,85,1609,9124,195,2092,636,1083,1016,909
8654,54,56,74,3788,2157,1996,3423,2010,4845,698,965
8655,54,56,114,3788,2157,1996,3423,2010,4845,698,965
8656,69,60,85,4049,3524,1013,1298,1617,731,791,1284
8657,69,60,67,4049,3524,1013,1298,1617,731,791,1284
8658,74,67,93,141545,9205,2926,883,618,924,351,240
8659,74,67,91,141545,9205,2926,883,618,924,351,240
8660,57,67,75,61287,17187,3542,843,1645,406,489,313
8661,57,67,90,61287,17187,3542,843,1645,406,489,313
8662,48,63,-370,3628,3116,1247,1175,2977,1363,1101,663
8663,48,63,112,3628,3116,1247,1175,2977,1363,1101,663
8664,38,48,71,105892,71567,1374,4458,3220,3007,1909,506
8665,38,48,381,105892,71567,1374,4458,3220,3007,1909,506
8666,53,38,249,111776,53291,5194,8318,33270,29305,5315,4227
8667,53,38,199,111776,53291,5194,8318,33270,29305,5315,4227
8668,57,37,164,743830,81436,10153,5640,7426,3033,1423,482
8669,38,24,83,663958,530208,17988,32501,13605,15565,5163,10644
8670,38,24,-149,663958,530208,17988,32501,13605,15565,5163,10644
8671,48,43,-7,956686,96660,39646,35401,24698,21238,4812,1290
8672,48,43,-213,956686,96660,39646,35401,24698,21238,4812,1290
8673,40,51,19,484152,147464,37778,21854,19463,29637,2425,8092
8674,40,51,52,484152,147464,37778,21854,19463,29637,2425,8092
8675,47,69,-461,1321923,87323,84674,134857,39170,20885,4778,4032
8676,47,69,186,1321923,87323,84674,134857,39170,20885,4778,4032
8677,56,91,39,1171452,6063,325,10097,2625,1518,297,474
8678,56,91,107,1171452,6063,325,10097,2625,1518,297,474
8679,48,78,91,312582,47705,4584,2548,4072,2732,1060,1944
8680,48,78,-34,312582,47705,4584,2548,4072,2732,1060,1944
